class_i,ASCUS_s,LSIL_s,ASCH_s,HSIL_s,SCC_s,ASCUS_s_005,LSIL_s_005,ASCH_s_005,HSIL_s_005,SCC_s_005,ASCUS_s_01,LSIL_s_01,ASCH_s_01,HSIL_s_01,SCC_s_01,ASCUS_s_02,LSIL_s_02,ASCH_s_02,HSIL_s_02,SCC_s_02,ASCUS_s_03,LSIL_s_03,ASCH_s_03,HSIL_s_03,SCC_s_03,ASCUS_s_04,LSIL_s_04,ASCH_s_04,HSIL_s_04,SCC_s_04,ASCUS_s_05,LSIL_s_05,ASCH_s_05,HSIL_s_05,SCC_s_05,ASCUS_s_06,LSIL_s_06,ASCH_s_06,HSIL_s_06,SCC_s_06,ASCUS_s_07,LSIL_s_07,ASCH_s_07,HSIL_s_07,SCC_s_07,ASCUS_s_08,LSIL_s_08,ASCH_s_08,HSIL_s_08,SCC_s_08,ASCUS_s_09,LSIL_s_09,ASCH_s_09,HSIL_s_09,SCC_s_09,ASCUS_s_099,LSIL_s_099,ASCH_s_099,HSIL_s_099,SCC_s_099,ASCUS_c,LSIL_c,ASCH_c,HSIL_c,SCC_c,ASCUS_c_01,LSIL_c_01,ASCH_c_01,HSIL_c_01,SCC_c_01,ASCUS_c_02,LSIL_c_02,ASCH_c_02,HSIL_c_02,SCC_c_02,ASCUS_c_03,LSIL_c_03,ASCH_c_03,HSIL_c_03,SCC_c_03,ASCUS_c_04,LSIL_c_04,ASCH_c_04,HSIL_c_04,SCC_c_04,ASCUS_c_05,LSIL_c_05,ASCH_c_05,HSIL_c_05,SCC_c_05,ASCUS_c_06,LSIL_c_06,ASCH_c_06,HSIL_c_06,SCC_c_06,ASCUS_c_07,LSIL_c_07,ASCH_c_07,HSIL_c_07,SCC_c_07,ASCUS_c_08,LSIL_c_08,ASCH_c_08,HSIL_c_08,SCC_c_08,ASCUS_c_09,LSIL_c_09,ASCH_c_09,HSIL_c_09,SCC_c_09,ASCUS_c_099,LSIL_c_099,ASCH_c_099,HSIL_c_099,SCC_c_099,ASCUS_c_0999,LSIL_c_0999,ASCH_c_0999,HSIL_c_0999,SCC_c_0999,w_mean,h_mean,v_mean,w_01,w_02,w_03,w_04,w_05,w_06,w_07,w_08,w_09,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,d_01,d_02,d_03,d_04,d_05,d_06,d_07,d_08,d_09,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09
2,545,483,114,376,29,154,414,27,356,29,113,343,20,226,16,76,263,11,118,7,53,210,7,80,5,47,173,7,58,5,39,147,5,40,4,35,122,3,32,2,28,96,2,22,1,19,67,0,13,0,8,34,0,7,0,0,0,0,0,0,116,742,1,591,97,116,742,1,591,97,116,742,1,591,97,116,742,1,591,97,115,742,1,589,97,114,741,1,587,97,102,728,1,569,93,86,708,1,552,89,73,690,1,530,86,61,660,0,493,75,14,541,0,392,52,4,431,0,284,37,148.5689607,149.4563149,36042.08842,53.1584752,66.3165404,80.1037414,96.4403198,110.172455,123.9949706,142.386346,178.2297686,309.6175414,53.1584752,66.3165404,80.1037414,96.4403198,110.172455,123.9949706,142.386346,178.2297686,309.6175414,81.76895602,98.77553936,114.7494809,146.4755281,160.6825756,173.8735318,208.3240736,253.175771,438.772478,3164.334104,4672.446834,6187.748107,10196.16727,11984.94989,14118.71241,19013.94692,29614.09272,90201.19583
2,1627,2064,76,342,16,269,1896,10,338,16,187,1521,6,222,10,127,1182,4,146,4,90,972,3,99,3,56,849,3,84,3,41,730,1,66,3,25,624,1,46,2,19,512,0,36,0,11,397,0,27,0,4,271,0,15,0,0,86,0,1,0,205,3214,0,658,48,205,3214,0,658,48,205,3214,0,658,48,205,3214,0,658,48,205,3213,0,656,48,204,3209,0,650,48,177,3176,0,628,46,160,3130,0,605,43,126,3069,0,581,40,87,2976,0,552,36,36,2604,0,473,24,16,2141,0,403,16,126.9962762,127.2493422,20780.47544,65.2805664,83.7135894,94.8254092,104.1367186,112.388763,120.7479674,131.7423646,149.3945554,179.8308716,65.2805664,83.7135894,94.8254092,104.1367186,112.388763,120.7479674,131.7423646,149.3945554,179.8308716,101.0956727,134.8220738,146.2947277,154.1284976,162.3186017,172.4229283,182.6475159,216.1099372,249.3458778,4789.324182,8727.522573,10174.02255,11273.88036,12495.19187,14046.68968,15882.27419,22330.13154,29154.29375
2,1405,1481,9,123,28,312,1407,1,116,28,220,1162,1,59,20,168,900,0,26,12,130,751,0,13,10,104,632,0,8,7,80,525,0,6,6,66,435,0,5,5,52,355,0,3,4,32,260,0,2,2,12,156,0,1,2,0,24,0,1,0,242,2514,1,194,95,242,2514,1,194,95,242,2514,1,194,95,242,2514,1,194,95,241,2513,1,194,95,239,2507,1,193,94,211,2431,1,189,91,178,2373,1,184,87,142,2289,1,178,81,115,2137,1,175,76,47,1667,0,146,63,18,1278,0,113,42,260.6061672,250.545314,93597.79758,86.8399045,109.783005,128.284351,149.36145,177.5119285,216.274734,334.603859,484.351959,596.4030915,86.8399045,109.783005,128.284351,149.36145,177.5119285,216.274734,334.603859,484.351959,596.4030915,137.7496771,161.7039666,181.8435283,220.5581396,247.0547772,314.8387542,512.680585,677.929486,769.2513878,9192.435058,12394.74422,15516.60813,23090.46933,28526.51744,46983.97255,122992.0764,212039.4239,289896.2837
2,1087,1015,124,1367,14,287,722,23,1337,14,182,560,16,900,9,104,409,7,554,4,68,336,2,396,3,39,283,0,284,3,35,229,0,216,2,25,187,0,159,1,14,144,0,117,1,7,109,0,77,0,2,69,0,36,0,0,7,0,2,0,278,1199,1,2079,50,278,1199,1,2079,50,278,1199,1,2079,50,278,1199,1,2079,50,277,1197,1,2075,50,271,1185,1,2058,48,244,1137,0,2025,46,217,1065,0,1991,41,185,980,0,1938,37,140,833,0,1866,34,53,523,0,1541,19,13,302,0,1104,9,108.8383531,108.5924363,16112.03493,42.8064816,52.019556,63.6495702,83.2884978,101.008926,114.4213626,127.28642,146.9883088,176.5657226,42.8064816,52.019556,63.6495702,83.2884978,101.008926,114.4213626,127.28642,146.9883088,176.5657226,64.08725561,77.28219466,93.61617024,117.2468113,151.5652713,166.5724908,179.6696096,214.742937,238.8216555,1990.030757,2855.697584,4076.982835,6219.831569,10883.95134,13156.42599,15382.25288,22041.7289,27148.07207
2,1297,1858,163,1151,7,250,1549,28,1137,7,187,1310,18,715,4,133,1100,10,423,2,93,949,5,290,2,76,861,2,207,1,66,764,2,157,1,56,672,2,130,1,43,573,1,101,1,27,472,1,59,1,14,323,0,33,1,1,105,0,3,0,208,2300,0,1927,41,208,2300,0,1927,41,208,2300,0,1927,41,208,2300,0,1927,41,208,2299,0,1926,41,207,2297,0,1919,41,181,2264,0,1905,40,164,2217,0,1896,38,143,2164,0,1874,36,108,2091,0,1841,31,43,1815,0,1709,28,15,1533,0,1501,21,141.0826723,143.8964938,26139.90391,48.271973,64.616913,87.0147935,109.478096,126.820816,146.697265,170.150055,194.242783,250.4631655,48.271973,64.616913,87.0147935,109.478096,126.820816,146.697265,170.150055,194.242783,250.4631655,72.07776246,96.1420388,141.4856346,164.45572,182.868039,220.839335,243.7615046,289.1269728,343.9301777,2464.385976,4349.044384,9436.378737,12637.53414,15756.72982,23204.13778,27932.03272,38294.94459,55501.85091
2,419,1258,2,18,1,38,1246,0,18,1,18,1019,0,12,1,10,835,0,9,0,9,734,0,9,0,6,652,0,4,0,4,585,0,2,0,3,527,0,1,0,2,463,0,1,0,2,391,0,1,0,0,298,0,0,0,0,114,0,0,0,25,1640,0,30,3,25,1640,0,30,3,25,1640,0,30,3,25,1640,0,30,3,25,1639,0,30,3,24,1637,0,30,3,18,1604,0,29,3,17,1558,0,29,2,15,1520,0,27,2,10,1458,0,25,2,2,1271,0,16,2,0,1095,0,12,0,223.7515161,223.3191135,72703.12238,95.1334325,112.7040926,126.8697906,145.8098266,166.1138765,186.4915554,213.9410842,295.9884214,548.7184877,95.1334325,112.7040926,126.8697906,145.8098266,166.1138765,186.4915554,213.9410842,295.9884214,548.7184877,147.07341,165.0537195,180.0171445,215.0909297,235.3849901,262.3203894,321.9761073,415.3036645,774.0330381,10294.81632,12984.26032,15729.4574,22228.85391,26450.78331,32415.02549,49523.97685,83122.07894,292681.7927
2,472,656,6,122,4,61,636,2,122,4,43,511,1,85,3,24,395,1,55,3,18,327,1,41,3,15,275,1,33,3,11,236,1,25,3,10,204,1,20,2,1,177,1,14,1,1,135,0,9,0,1,100,0,4,0,0,37,0,1,0,48,1042,0,161,9,48,1042,0,161,9,48,1042,0,161,9,48,1042,0,161,9,48,1042,0,161,9,47,1041,0,159,9,39,1031,0,158,8,35,1025,0,157,8,27,1011,0,155,8,16,991,0,151,7,3,879,0,127,5,1,767,0,98,4,140.2494732,143.1552393,22967.89313,65.6367498,90.5365846,105.7052833,118.0457016,132.0342105,149.806479,168.1273344,183.98971,209.6110677,65.6367498,90.5365846,105.7052833,118.0457016,132.0342105,149.806479,168.1273344,183.98971,209.6110677,102.8596132,144.0583345,159.0044781,172.5411228,186.5818157,221.0941981,234.0697702,260.5582305,313.2456015,4980.831524,9876.992716,11907.06615,14060.12469,16438.73476,23393.43097,26273.05436,31438.93983,46243.42838
2,371,467,2,34,0,154,456,0,33,0,112,371,0,26,0,80,280,0,20,0,56,240,0,12,0,41,206,0,11,0,35,174,0,11,0,27,151,0,9,0,18,132,0,6,0,7,94,0,6,0,4,62,0,4,0,0,21,0,1,0,149,673,0,50,2,149,673,0,50,2,149,673,0,50,2,149,673,0,50,2,148,671,0,50,2,141,663,0,50,2,132,631,0,50,2,116,613,0,49,2,95,576,0,48,2,71,532,0,46,2,22,403,0,37,2,4,312,0,30,1,162.7183401,164.1849773,31447.76496,86.5736968,106.1758182,121.0785626,135.0324956,150.434235,167.2583002,181.4765336,200.7426848,242.9346585,86.5736968,106.1758182,121.0785626,135.0324956,150.434235,167.2583002,181.4765336,200.7426848,242.9346585,142.4404101,164.7479193,180.2641172,199.3998339,221.6016883,233.7362592,250.1530757,288.6756901,329.9095703,9968.881579,12695.296,15182.53981,18313.92702,23473.46255,26082.32984,29314.61026,37477.631,51914.19955
2,83,213,3,95,1,15,202,0,95,1,11,137,0,55,1,7,106,0,38,1,7,83,0,33,1,4,66,0,23,0,3,58,0,17,0,2,51,0,12,0,2,41,0,9,0,1,30,0,6,0,0,22,0,3,0,0,10,0,0,0,15,258,0,120,2,15,258,0,120,2,15,258,0,120,2,15,258,0,120,2,15,258,0,119,2,15,257,0,119,2,14,250,0,114,2,13,239,0,113,2,13,233,0,108,2,10,215,0,102,2,5,174,0,86,2,1,136,0,71,1,157.381427,163.5133685,34227.14596,50.8511108,63.9178704,96.0164366,115.0521208,139.386658,166.6706844,190.177393,218.115772,270.3204958,50.8511108,63.9178704,96.0164366,115.0521208,139.386658,166.6706844,190.177393,218.115772,270.3204958,74.10433198,100.812636,149.2162233,173.8542547,212.2800134,246.3754295,298.4407345,325.9756394,368.4509005,2694.019611,4513.029323,10410.87689,14167.73934,21972.76684,28547.41496,42736.62378,50590.70551,66180.28648
2,1112,900,8,67,5,479,857,0,63,5,352,684,0,52,2,229,539,0,41,2,171,435,0,37,1,122,372,0,33,1,104,310,0,30,0,70,246,0,26,0,42,203,0,21,0,33,149,0,16,0,15,85,0,13,0,2,15,0,3,0,469,1471,0,128,24,469,1471,0,128,24,469,1471,0,128,24,469,1471,0,128,24,468,1470,0,127,24,467,1458,0,127,22,441,1392,0,122,20,409,1329,0,120,20,373,1264,0,119,18,319,1163,0,116,18,169,854,0,102,17,77,603,0,86,13,165.2745681,163.4807533,38407.18359,75.1715883,97.1615484,111.9679536,123.0802394,137.2998885,153.9798754,173.9473697,194.3305664,259.7922715,75.1715883,97.1615484,111.9679536,123.0802394,137.2998885,153.9798754,173.9473697,194.3305664,259.7922715,110.1913405,148.4596725,161.5383659,172.9683704,187.5227326,223.0839281,239.6252854,280.4095812,346.0648051,5700.807414,10425.81528,12308.69451,14279.08808,16879.16685,24158.23249,27408.48009,36667.43714,56155.12968
2,345,593,18,432,9,117,480,1,428,9,77,373,1,286,5,49,298,1,168,3,30,252,0,120,3,20,221,0,96,2,11,196,0,68,2,5,168,0,51,2,3,142,0,33,2,0,119,0,23,2,0,90,0,11,1,0,33,0,1,0,120,662,0,581,34,120,662,0,581,34,120,662,0,581,34,120,662,0,581,34,120,662,0,580,34,120,658,0,579,34,113,640,0,572,32,105,616,0,562,31,95,594,0,553,31,85,560,0,540,30,43,464,0,500,28,18,386,0,455,23,162.3782149,168.7141338,38606.85664,46.6740494,63.1553252,86.087998,111.3647216,132.50354,161.7608336,192.8436956,229.837512,305.7151038,46.6740494,63.1553252,86.087998,111.3647216,132.50354,161.7608336,192.8436956,229.837512,305.7151038,69.33754495,92.89525293,137.8068656,166.4418543,212.0119476,249.8281958,297.813725,340.4423809,438.9521044,2325.884114,4144.137434,9128.723621,13059.0785,19672.47697,28591.63514,40945.6895,53547.39685,88085.096
2,1359,920,26,346,0,694,847,2,345,0,516,735,1,246,0,363,599,0,169,0,292,498,0,132,0,220,421,0,108,0,179,354,0,82,0,139,304,0,66,0,97,233,0,50,0,60,178,0,36,0,24,103,0,26,0,1,19,0,1,0,675,1441,1,527,7,675,1441,1,527,7,675,1441,1,527,7,675,1441,1,527,7,675,1441,1,525,7,673,1439,1,524,7,629,1396,1,521,6,598,1355,1,514,6,552,1297,1,510,5,482,1208,1,501,5,290,990,0,478,5,164,776,0,441,2,121.4613716,120.8541871,16511.49836,62.883881,81.196106,95.411987,105.438171,114.148529,123.842408,136.187561,159.455581,187.920837,62.883881,81.196106,95.411987,105.438171,114.148529,123.842408,136.187561,159.455581,187.920837,98.32187727,116.2895898,142.3158973,152.7834185,162.936836,173.116132,186.4782937,224.425671,259.0794543,4513.741011,6193.93239,9684.98189,11072.20472,12680.71766,14425.5152,16748.86344,24042.75711,32084.65677
2,1450,1097,55,524,18,620,899,13,512,18,451,713,7,354,14,271,573,3,231,9,189,489,3,179,7,125,416,1,139,5,89,363,0,106,5,60,312,0,90,3,36,262,0,68,3,21,201,0,47,3,9,131,0,30,2,0,23,0,7,0,611,1561,5,906,61,611,1561,5,906,61,611,1561,5,906,61,611,1560,5,905,61,610,1560,5,904,61,605,1553,4,894,59,573,1470,4,881,59,527,1380,3,864,55,479,1295,2,848,53,390,1143,2,807,50,209,777,1,695,44,73,548,1,566,34,127.1626023,127.5850627,20195.62125,61.0988462,77.7177278,92.9586381,104.092767,114.920561,125.5947144,141.6581483,161.8245928,189.4770199,61.0988462,77.7177278,92.9586381,104.092767,114.920561,125.5947144,141.6581483,161.8245928,189.4770199,93.0380261,111.4636382,143.2507952,155.5328469,167.04544,177.6525968,197.366227,226.8328665,269.5278349,4042.286868,5883.519977,9794.336022,11427.12178,13150.92846,15025.30292,18099.56729,24610.46228,32831.46836
2,2585,1275,42,207,9,1360,1201,7,197,9,1045,1047,3,132,5,753,875,3,93,3,583,737,2,75,2,451,651,2,61,1,355,566,2,48,1,273,492,0,37,0,197,398,0,26,0,129,299,0,19,0,62,195,0,13,0,1,36,0,4,0,1336,2296,2,440,44,1336,2296,2,440,44,1336,2296,2,440,44,1336,2295,2,440,44,1335,2294,2,440,44,1330,2286,2,436,44,1244,2179,1,431,43,1153,2082,1,419,42,1040,1923,1,410,40,884,1736,1,397,35,502,1203,1,332,26,248,850,1,273,18,132.4256404,132.1937348,20010.50725,70.2864256,86.7949932,99.7124952,110.9701538,120.6803435,132.5455502,147.9187892,169.2430052,198.8124146,70.2864256,86.7949932,99.7124952,110.9701538,120.6803435,132.5455502,147.9187892,169.2430052,198.8124146,107.3880301,138.1649325,149.7901193,161.5290234,172.0200967,183.4356313,216.404388,235.0397677,284.6481258,5385.877533,9075.385066,10673.21328,12139.50832,13979.52899,15940.00771,22089.74575,26240.4535,37151.63693
2,3311,3282,9,102,16,685,3170,2,99,16,462,2610,0,69,11,287,2082,0,41,6,196,1780,0,31,4,142,1556,0,21,4,106,1343,0,17,3,88,1182,0,13,1,60,994,0,10,1,40,786,0,10,1,18,534,0,6,0,0,120,0,2,0,559,5828,0,290,43,559,5828,0,290,43,559,5828,0,290,43,559,5828,0,289,43,557,5827,0,288,43,549,5811,0,286,42,496,5660,0,273,40,443,5531,0,263,39,376,5338,0,253,38,292,5057,0,238,34,109,4077,0,180,26,44,3198,0,127,22,157.5474865,157.5465341,31953.20198,85.455633,103.1348146,113.5700321,124.5758422,137.197998,151.2642216,166.6293887,183.1733646,213.8798999,85.455633,103.1348146,113.5700321,124.5758422,137.197998,151.2642216,166.6293887,183.1733646,213.8798999,137.3967268,156.1099794,170.0618678,180.6660947,198.5404271,220.9189881,232.4860958,249.8115626,305.5169909,9105.300943,11560.79869,13631.33302,15554.06617,18110.61483,23377.67858,25791.48398,29446.80606,43690.62705
2,467,608,52,158,8,144,536,14,158,8,105,429,6,100,5,64,352,3,71,3,48,273,2,53,2,37,235,0,45,2,27,203,0,35,2,22,175,0,29,2,17,142,0,22,0,6,106,0,15,0,2,73,0,4,0,1,28,0,1,0,120,863,2,292,16,120,863,2,292,16,120,863,2,292,16,120,862,2,291,16,120,861,2,289,16,118,856,2,286,15,107,835,2,272,15,98,819,2,256,14,93,790,2,243,13,83,759,1,223,12,55,636,1,171,10,29,505,0,124,7,253.5267347,247.2605584,94887.14679,75.2959224,99.3132442,115.638147,133.6899052,160.806701,193.2316194,379.3975282,495.795599,577.1279538,75.2959224,99.3132442,115.638147,133.6899052,160.806701,193.2316194,379.3975282,495.795599,577.1279538,104.8787993,148.8287202,166.2948457,188.7425405,228.922406,265.7297481,546.3927177,697.4534983,773.0738348,5254.35699,10654.88975,13202.60976,16787.43571,25441.65981,34206.726,139766.3787,232401.5092,295933.1425
2,700,719,4,130,7,271,688,1,126,7,193,572,0,83,3,128,470,0,62,3,95,395,0,42,2,74,350,0,30,2,56,302,0,20,2,41,258,0,15,1,26,220,0,10,0,20,179,0,5,0,10,119,0,2,0,1,34,0,0,0,258,1106,0,180,16,258,1106,0,180,16,258,1106,0,180,16,258,1106,0,180,16,258,1106,0,179,16,256,1104,0,178,16,232,1065,0,173,15,207,1034,0,171,13,189,989,0,170,11,161,934,0,163,10,82,747,0,147,7,44,608,0,136,4,154.2769633,151.4965367,28630.96981,67.1043739,91.4576992,109.7067994,122.8110808,139.029831,156.9360206,176.9444369,196.0500364,250.0689392,67.1043739,91.4576992,109.7067994,122.8110808,139.029831,156.9360206,176.9444369,196.0500364,250.0689392,100.736475,145.5772815,163.3333587,177.2282151,198.6999789,225.7655548,243.5464257,282.7632855,331.4648864,4731.579084,9982.799421,12587.09297,14797.49271,18054.40836,24266.82406,28365.81219,36581.56092,51817.48494
2,912,599,48,144,2,427,567,14,144,2,327,456,11,97,1,224,354,4,54,0,171,288,3,44,0,138,240,3,34,0,113,201,2,27,0,85,170,2,23,0,55,131,2,18,0,39,98,1,13,0,13,63,1,5,0,0,11,0,0,0,414,1018,5,260,8,414,1018,5,260,8,414,1018,5,260,8,414,1018,5,260,8,413,1018,5,260,8,411,1017,3,256,8,385,977,3,254,7,355,940,3,249,7,304,889,3,240,6,253,816,3,228,6,126,582,1,183,4,56,444,1,142,3,134.9871249,136.7991121,22068.53409,65.425741,85.8500184,101.4522708,112.9133676,124.025696,135.9417608,152.6959104,173.6065002,198.6351566,65.425741,85.8500184,101.4522708,112.9133676,124.025696,135.9417608,152.6959104,173.6065002,198.6351566,101.0312855,137.1113744,152.1009997,164.8682793,175.4002341,187.3243521,221.4572373,239.8570345,294.3710653,4626.666705,8993.124632,10900.65583,12750.42145,14574.22367,16777.06306,23514.04323,27437.55954,40947.52296
2,339,378,13,17,10,64,367,3,17,10,42,283,3,14,3,21,201,2,13,2,15,169,2,11,1,13,130,1,8,1,10,101,0,7,1,5,83,0,6,0,4,59,0,3,0,2,44,0,2,0,0,22,0,1,0,0,1,0,0,0,54,642,0,33,28,54,642,0,33,28,54,642,0,33,28,54,642,0,33,28,54,642,0,33,27,52,641,0,30,24,46,630,0,29,24,41,609,0,28,24,33,591,0,28,23,22,552,0,24,21,9,429,0,15,14,2,321,0,9,8,165.0454251,166.6837214,31546.06402,95.735944,110.3189274,126.0366034,138.934729,151.785309,164.5129396,180.7219362,193.6838684,237.2786698,95.735944,110.3189274,126.0366034,138.934729,151.785309,164.5129396,180.7219362,193.6838684,237.2786698,155.7178984,169.2285532,180.2947053,207.0287297,221.9157437,234.7838854,252.6161565,287.4944412,332.7793779,11473.23421,13543.29481,15475.14847,18013.37682,23790.06096,25947.1266,29908.06054,37742.12024,51279.93225
2,349,345,3,5,6,165,337,1,3,6,111,269,0,2,5,69,215,0,2,2,55,181,0,1,2,38,158,0,1,0,27,140,0,1,0,20,118,0,1,0,12,107,0,1,0,7,87,0,1,0,2,61,0,0,0,0,21,0,0,0,174,501,0,5,28,174,501,0,5,28,174,501,0,5,28,174,501,0,5,28,173,500,0,5,27,172,499,0,5,27,154,486,0,4,26,143,464,0,4,24,128,437,0,4,23,103,413,0,4,20,58,317,0,3,13,32,238,0,3,9,217.6843152,234.0395096,67573.44535,100.8876613,121.5208712,139.7416126,159.5345034,175.6035305,192.6768734,218.4796706,280.2758786,451.862709,100.8876613,121.5208712,139.7416126,159.5345034,175.6035305,192.6768734,218.4796706,280.2758786,451.862709,163.8017763,180.7032949,215.5088157,232.3356225,250.8470721,291.4193968,326.8966375,406.4887235,705.8158133,12299.06773,14801.87575,21988.88863,25681.95373,29982.00772,39071.81456,49972.2603,72962.86371,224580.1839
2,598,542,21,86,5,318,527,2,82,5,224,398,0,56,3,167,319,0,36,0,123,267,0,29,0,94,225,0,24,0,69,205,0,18,0,51,183,0,14,0,38,150,0,11,0,22,126,0,6,0,8,101,0,5,0,0,41,0,1,0,314,788,1,121,28,314,788,1,121,28,314,788,1,121,28,314,788,1,121,28,313,788,1,121,28,308,785,1,118,28,281,746,1,118,27,244,697,0,116,24,213,656,0,110,24,173,605,0,106,22,67,440,0,77,19,29,323,0,54,17,181.2925374,179.9868643,44131.03264,74.9126249,105.2910524,123.3630212,139.4794552,159.211853,174.0497524,188.9469787,207.8098816,282.7964725,74.9126249,105.2910524,123.3630212,139.4794552,159.211853,174.0497524,188.9469787,207.8098816,282.7964725,112.9680177,162.0748151,176.3340177,208.4054825,227.3407457,241.2856966,266.6909351,308.7437954,405.3714209,5977.551552,12406.22039,14806.9263,19325.75511,24840.49494,27872.90701,33076.53314,45465.855,69474.62832
2,473,712,24,57,6,69,688,8,55,6,46,564,7,33,1,37,469,4,19,1,30,403,4,13,1,21,355,3,11,1,15,323,2,9,1,11,291,2,9,1,10,259,2,8,1,6,216,2,5,1,2,163,1,1,0,0,62,1,0,0,54,1098,3,95,22,54,1098,3,95,22,54,1097,3,95,22,54,1083,3,95,22,53,1083,3,95,22,52,1081,3,92,22,44,1065,2,89,21,37,1054,2,85,20,33,1031,2,80,20,28,997,0,72,19,12,861,0,46,19,2,705,0,37,13,184.3743082,186.6842493,44998.71232,82.050903,104.2330326,120.1774635,136.8915584,156.7312355,174.1634832,192.7998033,231.316467,336.260067,82.050903,104.2330326,120.1774635,136.8915584,156.7312355,174.1634832,192.7998033,231.316467,336.260067,139.3811325,159.7540703,176.8245989,201.7861179,227.6829904,246.304416,282.8963575,326.9587488,476.3503265,9156.890792,11867.91042,14685.06219,18637.81203,24410.59492,28544.34555,37050.78735,49225.05815,109080.2972
2,442,328,626,690,8,83,249,105,650,8,55,196,59,397,5,36,137,32,209,4,32,103,20,130,2,27,81,11,83,2,21,69,9,56,1,18,56,4,33,1,12,37,2,22,0,7,21,1,10,0,4,9,0,5,0,0,0,0,1,0,68,429,14,1497,86,68,429,14,1497,86,68,429,14,1497,86,68,429,14,1497,86,68,429,14,1493,86,65,428,14,1482,84,61,420,10,1431,82,55,406,8,1395,78,50,398,8,1320,72,35,378,6,1217,65,14,310,4,868,47,3,237,4,551,32,140.9061529,138.5257341,38955.76772,45.3094281,52.5641416,58.8603396,66.7833494,77.407539,94.786798,117.4742396,169.676676,422.7363678,45.3094281,52.5641416,58.8603396,66.7833494,77.407539,94.786798,117.4742396,169.676676,422.7363678,69.51717757,76.8522773,85.27781544,94.83163993,107.121932,138.9434886,168.3642697,248.0066356,578.3128247,2289.749373,2853.294771,3462.298068,4291.125518,5414.353086,9250.660988,13515.46267,28608.57658,159473.9705
2,890,574,16,149,5,452,543,0,144,5,328,436,0,84,3,228,346,0,52,2,163,290,0,37,2,134,251,0,29,2,111,215,0,23,2,86,189,0,22,2,51,165,0,13,1,30,119,0,9,0,14,79,0,6,0,0,22,0,0,0,440,947,0,217,30,440,947,0,217,30,440,947,0,217,30,440,947,0,217,30,440,947,0,216,30,429,936,0,213,30,396,906,0,203,28,354,867,0,186,28,298,801,0,177,27,220,717,0,152,26,92,462,0,106,22,30,321,0,76,18,137.7461839,139.6105972,22112.79049,76.0685024,97.4351506,108.8614806,118.2482176,129.779694,142.1358212,157.4988704,172.0913778,196.1409981,76.0685024,97.4351506,108.8614806,118.2482176,129.779694,142.1358212,157.4988704,172.0913778,196.1409981,117.5087729,150.6334524,162.9305664,173.4211568,184.383846,208.243324,223.9494975,237.3106185,268.0344037,6126.202672,10695.11384,12603.32289,14148.93522,16168.76485,20450.1208,23937.84714,26797.42134,33671.35107
2,989,1246,6,25,5,328,1227,1,25,5,256,1063,1,16,3,183,876,1,10,3,143,784,0,9,3,117,708,0,5,1,86,646,0,4,1,71,597,0,3,1,54,540,0,3,1,36,457,0,2,1,20,349,0,1,1,2,154,0,0,0,284,1911,3,53,20,284,1911,3,53,20,284,1911,3,53,20,284,1911,3,53,20,282,1909,3,52,18,278,1906,3,49,18,252,1855,3,47,18,221,1803,3,42,17,183,1740,2,40,16,130,1631,2,33,12,45,1235,0,18,10,12,906,0,12,6,133.9929602,132.9269293,20742.04628,72.327759,88.804627,102.108276,112.671509,122.545899,134.111725,148.33104,169.374268,197.85495,72.327759,88.804627,102.108276,112.671509,122.545899,134.111725,148.33104,169.374268,197.85495,108.3328095,137.6806498,150.4207615,160.989449,172.0738121,184.3151282,213.5792744,233.870436,274.5747704,5466.668938,9087.339529,10574.33684,12244.72463,14053.47868,16116.19029,21743.18718,26158.84025,35456.66131
2,958,1049,70,677,64,180,855,9,620,64,136,676,5,406,42,86,520,4,248,34,62,439,4,172,28,45,377,3,125,23,30,314,3,100,17,20,273,2,79,15,14,220,2,62,8,7,160,1,42,3,4,90,0,21,2,0,23,0,5,0,161,1456,0,987,214,161,1456,0,987,214,161,1456,0,987,214,161,1456,0,987,214,160,1456,0,985,214,158,1452,0,975,214,146,1417,0,946,211,135,1389,0,924,205,111,1343,0,899,194,88,1259,0,849,179,44,1009,0,667,134,12,767,0,435,101,162.5001853,160.4086338,36454.90718,49.3929401,72.4292116,96.2547911,115.3571796,133.373985,157.66355,180.9389405,214.5407712,310.2475352,49.3929401,72.4292116,96.2547911,115.3571796,133.373985,157.66355,180.9389405,214.5407712,310.2475352,75.30229424,102.4294836,149.159398,170.1632161,193.1473659,230.0291716,257.7294923,317.5003139,428.0826264,2673.25664,4834.668867,10580.66731,13746.35496,17383.81182,25180.46279,31065.43697,46342.2756,84099.70947
