class_i,ASCUS_s,LSIL_s,ASCH_s,HSIL_s,SCC_s,ASCUS_s_005,LSIL_s_005,ASCH_s_005,HSIL_s_005,SCC_s_005,ASCUS_s_01,LSIL_s_01,ASCH_s_01,HSIL_s_01,SCC_s_01,ASCUS_s_02,LSIL_s_02,ASCH_s_02,HSIL_s_02,SCC_s_02,ASCUS_s_03,LSIL_s_03,ASCH_s_03,HSIL_s_03,SCC_s_03,ASCUS_s_04,LSIL_s_04,ASCH_s_04,HSIL_s_04,SCC_s_04,ASCUS_s_05,LSIL_s_05,ASCH_s_05,HSIL_s_05,SCC_s_05,ASCUS_s_06,LSIL_s_06,ASCH_s_06,HSIL_s_06,SCC_s_06,ASCUS_s_07,LSIL_s_07,ASCH_s_07,HSIL_s_07,SCC_s_07,ASCUS_s_08,LSIL_s_08,ASCH_s_08,HSIL_s_08,SCC_s_08,ASCUS_s_09,LSIL_s_09,ASCH_s_09,HSIL_s_09,SCC_s_09,ASCUS_s_099,LSIL_s_099,ASCH_s_099,HSIL_s_099,SCC_s_099,ASCUS_c,LSIL_c,ASCH_c,HSIL_c,SCC_c,ASCUS_c_01,LSIL_c_01,ASCH_c_01,HSIL_c_01,SCC_c_01,ASCUS_c_02,LSIL_c_02,ASCH_c_02,HSIL_c_02,SCC_c_02,ASCUS_c_03,LSIL_c_03,ASCH_c_03,HSIL_c_03,SCC_c_03,ASCUS_c_04,LSIL_c_04,ASCH_c_04,HSIL_c_04,SCC_c_04,ASCUS_c_05,LSIL_c_05,ASCH_c_05,HSIL_c_05,SCC_c_05,ASCUS_c_06,LSIL_c_06,ASCH_c_06,HSIL_c_06,SCC_c_06,ASCUS_c_07,LSIL_c_07,ASCH_c_07,HSIL_c_07,SCC_c_07,ASCUS_c_08,LSIL_c_08,ASCH_c_08,HSIL_c_08,SCC_c_08,ASCUS_c_09,LSIL_c_09,ASCH_c_09,HSIL_c_09,SCC_c_09,ASCUS_c_099,LSIL_c_099,ASCH_c_099,HSIL_c_099,SCC_c_099,ASCUS_c_0999,LSIL_c_0999,ASCH_c_0999,HSIL_c_0999,SCC_c_0999,w_mean,h_mean,v_mean,w_01,w_02,w_03,w_04,w_05,w_06,w_07,w_08,w_09,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,d_01,d_02,d_03,d_04,d_05,d_06,d_07,d_08,d_09,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09
3,4708,26,28,18,0,4509,19,23,18,0,3599,10,20,11,0,2793,2,17,7,0,2325,0,15,6,0,1987,0,12,3,0,1690,0,11,2,0,1424,0,10,1,0,1201,0,7,1,0,956,0,7,0,0,661,0,6,0,0,170,0,0,0,0,4633,36,53,54,4,4633,36,53,54,4,4633,36,53,54,4,4633,36,53,54,4,4630,36,53,53,4,4611,36,51,50,4,4525,32,48,48,2,4434,27,47,44,0,4287,23,41,40,0,4047,21,37,38,0,3078,7,24,26,0,1896,6,15,16,0,116.6300465,116.8364693,15121.76713,73.7751132,83.9129274,92.1779521,99.5698728,107.2044065,116.057141,126.2089384,141.7500728,169.5636567,73.7751132,83.9129274,92.1779521,99.5698728,107.2044065,116.057141,126.2089384,141.7500728,169.5636567,109.1333254,122.7518301,135.7117385,145.7792034,157.2506696,169.0090227,179.9544308,204.1619534,231.3558307,5747.60893,7179.994087,8941.635397,10180.02111,11849.81535,13539.37954,15367.8061,19125.43759,25368.00585
3,254,82,72,178,2,202,55,36,177,2,167,40,27,102,0,128,26,21,53,0,104,23,18,35,0,88,16,15,16,0,79,12,13,11,0,70,8,9,11,0,60,5,8,6,0,46,2,6,3,0,31,0,5,2,0,6,0,2,0,0,207,70,39,268,4,207,70,39,268,4,207,70,39,268,4,207,70,39,268,4,204,68,39,265,4,193,66,35,262,4,173,57,30,252,3,147,53,29,246,3,127,34,24,234,3,96,25,22,208,3,38,12,14,141,1,18,2,12,75,1,132.2921441,130.1952566,22567.49366,54.9178771,66.1209474,77.3947296,95.1252138,110.9904705,132.9398314,152.2088347,180.0295046,224.8203515,54.9178771,66.1209474,77.3947296,95.1252138,110.9904705,132.9398314,152.2088347,180.0295046,224.8203515,80.60284724,94.88806476,108.8784181,144.3729759,169.5819392,192.4470315,230.8066076,253.1443391,312.2126475,3167.773944,4234.87834,5523.41265,10083.89021,12962.46394,16849.58891,25193.23632,29707.82462,42603.44937
3,2247,21,13,18,5,2121,13,6,18,5,1677,9,6,9,4,1271,7,3,7,4,1050,5,2,4,4,886,1,2,3,2,757,1,2,2,1,659,0,0,2,1,560,0,0,2,0,438,0,0,1,0,316,0,0,0,0,63,0,0,0,0,2214,18,2,58,12,2214,18,2,58,12,2214,18,2,58,12,2212,18,2,57,12,2210,17,2,57,11,2197,17,2,54,10,2136,15,2,47,10,2073,13,2,42,9,1975,9,2,39,9,1825,5,1,37,9,1285,3,1,22,7,748,1,1,13,6,160.5272721,167.0293385,30742.11346,84.6837453,101.2448548,116.5087461,132.1924928,146.5320585,162.576494,178.5248806,195.1264402,231.0953175,84.6837453,101.2448548,116.5087461,132.1924928,146.5320585,162.576494,178.5248806,195.1264402,231.0953175,144.8653835,165.8462906,181.3514692,207.4518953,221.7057658,235.5325588,252.4498869,282.1258214,326.0868738,9607.760716,12804.38069,15125.70767,19385.08499,23172.26945,25653.93104,29006.72582,35093.33017,47184.25736
3,2713,42,21,22,1,2544,32,11,20,1,2118,22,7,15,0,1725,15,2,11,0,1489,12,0,8,0,1330,7,0,4,0,1206,5,0,3,0,1073,4,0,3,0,920,4,0,2,0,779,3,0,1,0,566,0,0,1,0,208,0,0,0,0,2644,66,15,65,9,2644,66,15,65,9,2644,66,15,65,9,2644,66,15,65,8,2639,66,15,64,8,2605,64,14,63,8,2509,60,11,61,7,2383,54,9,59,6,2239,48,7,55,5,2023,38,6,48,5,1374,12,4,32,1,828,6,0,20,1,158.6554908,155.2293655,29129.55039,77.7774416,99.0992382,115.6159176,131.7780882,146.624573,162.1543212,177.4500854,194.815648,224.5222778,77.7774416,99.0992382,115.6159176,131.7780882,146.624573,162.1543212,177.4500854,194.815648,224.5222778,114.7409796,154.9882943,173.2892984,190.2166401,215.1276252,229.5207361,246.3297542,268.8157459,316.366651,6299.162186,11080.25782,14022.51525,16646.12802,22067.85556,25039.99389,28659.38776,34240.70004,47470.60134
3,2743,23,35,48,0,2600,8,19,46,0,2252,6,14,22,0,1930,3,12,9,0,1731,1,10,4,0,1596,1,8,3,0,1477,1,7,2,0,1380,1,6,2,0,1271,1,4,2,0,1105,0,4,0,0,922,0,4,0,0,443,0,0,0,0,2683,14,30,118,4,2683,14,30,118,4,2683,14,30,118,4,2682,14,30,117,4,2680,14,29,116,4,2662,14,28,114,4,2604,11,24,105,4,2535,10,21,98,3,2437,10,18,92,3,2293,6,15,81,2,1779,2,6,49,0,1224,2,1,26,0,125.1486261,128.8404141,18085.95487,68.2787324,80.3660154,91.5116196,102.6020998,113.273865,126.3101258,141.787257,166.0042542,197.4249636,68.2787324,80.3660154,91.5116196,102.6020998,113.273865,126.3101258,141.787257,166.0042542,197.4249636,106.1180932,120.0572103,139.1620899,150.9353002,164.6228211,181.6121828,209.8233212,241.1100855,289.1902723,5320.628611,6674.704453,9116.090141,10595.49436,12535.50335,15326.49637,20310.26444,26903.90604,37928.43796
3,1719,131,3,11,11,1473,116,0,7,11,1170,95,0,2,8,920,64,0,2,5,782,55,0,2,3,672,39,0,1,3,572,30,0,1,2,501,24,0,1,2,428,18,0,1,2,344,12,0,1,2,235,8,0,0,1,65,1,0,0,0,1569,238,0,25,43,1569,238,0,25,43,1569,238,0,25,43,1568,238,0,25,43,1565,237,0,25,41,1550,236,0,23,40,1488,222,0,22,38,1430,196,0,20,38,1356,174,0,19,37,1230,150,0,16,35,895,75,0,11,27,583,33,0,9,21,171.9903984,169.7877295,43107.93563,68.152373,84.0608884,96.8296296,109.4076538,125.971009,147.1313476,172.7426516,206.7209966,369.127527,68.152373,84.0608884,96.8296296,109.4076538,125.971009,147.1313476,172.7426516,206.7209966,369.127527,103.4807435,131.1298859,149.7235335,164.1787268,179.8762089,214.1101318,240.3411096,310.5384689,538.6477317,5110.450235,7974.039931,10583.20275,12562.21017,15032.47824,21300.89133,27547.50589,45190.04848,131131.2046
3,3606,6,105,74,3,3247,6,66,69,3,2538,2,53,46,2,1954,0,40,28,1,1618,0,32,20,0,1406,0,26,15,0,1197,0,25,12,0,1041,0,20,10,0,899,0,17,7,0,761,0,13,3,0,571,0,9,3,0,196,0,1,0,0,3401,10,158,203,22,3401,10,158,203,22,3401,10,158,203,22,3401,10,158,202,22,3397,10,156,198,22,3380,9,151,193,20,3317,7,144,187,18,3250,7,134,178,18,3133,7,124,170,16,2972,6,105,151,16,2294,0,70,114,11,1482,0,45,76,5,107.7210965,111.6573931,12817.69043,67.7082334,78.239655,87.4741323,95.4293764,102.228515,109.9002256,119.130907,130.3575866,153.7827056,67.7082334,78.239655,87.4741323,95.4293764,102.228515,109.9002256,119.130907,130.3575866,153.7827056,104.5450739,117.1587363,132.7897515,141.8227255,151.583819,161.8950277,173.0541745,186.271452,218.9613388,5275.437339,6537.905115,8491.415374,9530.195727,10804.6297,12253.39073,13917.1478,16148.96327,21907.59437
3,2106,57,45,91,2,1923,41,16,89,2,1536,33,10,57,1,1190,15,7,26,1,1008,12,4,14,1,859,9,2,10,0,755,9,2,6,0,638,6,1,6,0,521,4,1,5,0,424,0,1,2,0,277,0,1,0,0,64,0,0,0,0,1986,70,31,206,8,1986,70,31,206,8,1986,70,31,206,8,1986,70,30,206,8,1985,69,29,206,8,1956,69,29,205,8,1841,57,25,197,8,1708,52,24,190,7,1566,41,20,176,7,1349,30,17,156,4,686,13,10,104,3,258,2,6,61,1,151.0338994,150.4401316,26723.74008,80.940613,105.060044,120.019897,133.788147,147.450744,158.990662,170.271027,181.39946,199.352661,80.940613,105.060044,120.019897,133.788147,147.450744,158.990662,170.271027,181.39946,199.352661,129.6961402,163.8481829,177.4134082,191.7782538,212.9194973,222.8672079,232.3400183,245.0324106,280.1022481,7666.738094,12747.5195,14962.67079,17185.7832,21955.53746,24108.91168,25999.09791,29007.81971,36967.24784
3,1782,65,51,27,3,1592,48,41,27,3,1263,35,26,17,3,1002,20,17,11,2,854,13,10,8,1,732,9,8,7,0,655,7,7,6,0,576,4,7,6,0,494,3,6,4,0,409,2,6,3,0,292,1,2,1,0,87,0,0,0,0,1661,95,82,74,16,1661,95,82,74,16,1661,95,82,74,16,1660,95,82,74,16,1653,95,81,73,15,1623,92,78,72,15,1501,83,73,67,13,1372,76,69,62,12,1246,68,63,59,10,1063,55,52,53,9,555,28,25,34,6,274,14,8,22,3,142.6208967,145.4502189,22850.56179,70.6401648,89.6851928,106.2062169,120.629837,137.511932,154.7040768,168.7857543,186.8322144,208.4111683,70.6401648,89.6851928,106.2062169,120.629837,137.511932,154.7040768,168.7857543,186.8322144,208.4111683,105.4544626,141.2441876,165.396351,182.5329192,212.2693869,225.187572,238.2358459,253.8575159,296.1053379,5317.033898,9444.564011,12887.88261,15628.02608,21321.62392,24005.69822,26750.71089,30369.30176,39448.28675
3,3106,35,64,55,3,2839,23,46,55,3,2450,11,33,32,2,2074,7,23,16,1,1870,4,20,9,1,1683,3,16,7,1,1523,3,11,7,1,1396,3,7,6,1,1249,3,4,5,1,1108,3,3,3,0,898,1,3,2,0,398,0,2,0,0,2956,36,110,147,14,2956,36,110,147,14,2956,36,110,147,14,2955,36,110,146,14,2946,35,109,144,14,2924,35,108,140,13,2841,27,104,137,13,2756,21,97,126,12,2636,17,85,120,12,2438,11,73,104,12,1799,6,41,66,9,1185,5,23,37,4,115.6340646,117.7385383,15510.42394,62.4421148,72.34455,82.5819944,93.1725798,104.320389,116.2010494,130.2193818,151.3322014,178.041803,62.4421148,72.34455,82.5819944,93.1725798,104.320389,116.2010494,130.2193818,151.3322014,178.041803,95.52605141,108.9201141,122.3942966,140.1700622,153.2643735,170.354059,188.4999809,218.2720813,251.1462996,4280.630989,5654.782847,6869.682632,9247.182255,10943.3078,13484.81662,16275.08685,22208.55612,29307.99416
3,3754,49,30,13,2,3476,44,20,13,2,2732,31,14,6,2,2103,22,9,4,2,1744,16,7,2,1,1489,14,6,2,1,1316,12,4,1,1,1129,11,4,1,1,941,10,3,1,1,784,10,3,1,0,582,10,1,1,0,187,2,0,0,0,3612,87,65,74,10,3612,87,65,74,10,3612,87,65,74,10,3611,87,65,74,10,3606,87,63,74,10,3583,87,59,74,10,3477,79,52,74,10,3386,68,48,74,9,3210,62,46,71,9,2942,49,36,65,8,2076,30,18,51,5,1272,18,4,32,4,148.9899936,151.5805051,26172.14786,78.6576722,99.372748,114.1425324,127.3947338,142.3725855,155.8526976,168.7125064,183.378299,204.9978576,78.6576722,99.372748,114.1425324,127.3947338,142.3725855,155.8526976,168.7125064,183.378299,204.9978576,116.893505,154.9008856,172.1948011,187.1083664,211.5618495,222.8118584,234.6078618,253.1769106,299.9758962,6528.541313,11306.84605,13893.0067,16379.71596,21537.81203,23918.87046,26466.03945,30230.64792,42397.9435
3,871,41,6,18,0,813,40,3,18,0,675,32,2,10,0,561,23,2,8,0,504,20,0,7,0,446,16,0,6,0,396,14,0,4,0,335,10,0,3,0,295,7,0,3,0,259,7,0,2,0,185,3,0,2,0,61,0,0,1,0,841,56,5,29,5,841,56,5,29,5,841,56,5,29,5,838,56,5,29,5,834,56,5,29,5,818,53,5,29,5,761,46,5,28,4,705,34,4,27,2,640,29,4,24,2,555,25,4,23,1,331,11,1,17,1,183,3,0,11,1,142.0518956,144.8321723,23266.69891,73.65863,87.33612,102.0831525,116.25827,132.1971975,151.910294,169.1249695,183.212402,206.519768,73.65863,87.33612,102.0831525,116.25827,132.1971975,151.910294,169.1249695,183.212402,206.519768,108.4150505,134.588464,155.4840195,176.3871759,207.1978812,223.9428673,238.7362842,258.3117122,303.3290352,5683.973777,8690.49991,11538.59735,14549.61352,18634.10895,23645.96557,27008.23122,31376.8254,40789.55665
3,105,4,5,200,0,96,2,3,196,0,77,1,3,148,0,53,1,2,91,0,45,1,1,64,0,38,1,1,48,0,30,1,1,39,0,19,1,1,31,0,10,0,1,18,0,9,0,0,11,0,8,0,0,4,0,1,0,0,0,0,96,4,4,205,5,96,4,4,205,5,96,4,4,205,5,96,4,4,205,5,96,4,3,202,5,93,4,3,195,5,92,4,2,179,5,90,4,2,160,5,81,3,2,135,4,78,3,2,96,2,56,1,1,35,1,37,0,1,17,1,78.25145092,75.85812655,8934.640576,36.2828963,41.2151612,47.9151521,57.9051744,65.006111,70.089413,79.2578318,95.919635,126.8872316,36.2828963,41.2151612,47.9151521,57.9051744,65.006111,70.089413,79.2578318,95.919635,126.8872316,53.85567889,62.22263856,70.41559997,81.33774706,89.26180559,101.2701848,109.8915716,147.6244703,179.1834549,1385.208238,1781.03059,2328.302365,3099.198393,3903.465023,4854.112199,5817.260905,9773.004156,13868.78898
3,1310,27,52,100,0,1220,13,16,98,0,1049,12,12,59,0,879,6,8,36,0,770,4,7,24,0,694,4,4,16,0,624,4,3,13,0,563,3,2,10,0,498,3,1,7,0,434,1,1,5,0,354,1,0,1,0,148,0,0,0,0,1252,20,8,204,5,1252,20,8,204,5,1252,20,8,204,5,1252,20,8,204,5,1251,20,7,203,5,1239,19,6,199,5,1204,16,3,196,5,1160,13,3,188,5,1116,12,3,177,4,1026,10,3,166,3,736,4,2,107,1,433,1,1,61,0,131.5981787,134.9612234,21898.86697,59.7014036,82.0644542,96.2321642,106.9966186,118.193116,130.5908574,147.2112364,170.4109728,198.4983452,59.7014036,82.0644542,96.2321642,106.9966186,118.193116,130.5908574,147.2112364,170.4109728,198.4983452,92.89493951,126.6724538,147.6540995,163.6559268,177.647931,190.5957999,214.307075,236.7471122,278.9347003,4039.682659,7099.194574,10196.85404,12561.80655,14803.30666,17068.72434,21831.71555,26608.39256,35862.12544
3,4602,27,151,49,2,3858,14,123,47,2,3028,8,98,28,2,2330,5,70,17,2,1895,4,58,11,1,1629,3,48,9,1,1392,2,40,7,1,1188,1,30,4,1,962,1,24,3,1,754,0,18,2,1,535,0,8,2,1,150,0,1,0,0,4170,21,417,205,18,4170,21,417,205,18,4170,21,417,205,18,4169,20,417,204,18,4158,20,412,202,17,4122,18,403,202,17,4001,11,380,194,16,3866,10,356,187,15,3686,7,322,176,13,3347,7,273,165,11,2295,3,174,124,6,1230,2,94,87,1,130.1253983,130.3903218,23502.23736,57.898926,69.614929,81.124839,93.406006,105.258331,119.426544,137.762382,165.313477,204.908447,57.898926,69.614929,81.124839,93.406006,105.258331,119.426544,137.762382,165.313477,204.908447,88.21948244,102.4261886,115.8995895,141.286109,158.6421679,173.1055445,205.7632793,233.9947681,298.2359201,3716.95312,5009.95217,6425.059171,9579.119054,11779.99459,14159.79428,19009.88204,25721.35043,39243.7835
3,1992,45,83,181,2,1765,20,39,179,2,1506,10,26,86,0,1259,6,16,52,0,1098,5,11,31,0,992,3,7,23,0,895,3,4,16,0,811,3,2,12,0,725,2,2,6,0,610,2,2,3,0,467,1,0,2,0,152,0,0,0,0,1847,31,30,392,3,1847,31,30,392,3,1847,31,30,392,3,1847,31,30,392,3,1842,31,29,391,3,1812,30,27,387,3,1740,30,25,374,2,1653,24,20,359,1,1537,17,19,341,1,1374,13,19,323,1,836,8,9,200,0,471,4,5,107,0,119.1149769,120.3917208,17318.03464,48.2538438,65.008984,80.4128788,94.1756586,108.285011,125.357495,146.124881,168.0025088,193.0316032,48.2538438,65.008984,80.4128788,94.1756586,108.285011,125.357495,146.124881,168.0025088,193.0316032,74.62441119,100.7137684,115.9220244,141.7731642,159.2999151,179.4175386,216.6989483,238.549848,275.1136475,2625.675877,4793.42733,6258.758709,9490.18797,11852.64847,15044.32284,22247.26139,26930.28762,34915.79729
3,1048,188,72,410,2,837,133,18,407,2,722,97,11,278,1,602,58,7,169,1,540,45,5,126,1,485,35,3,101,1,444,29,2,79,1,404,26,1,60,1,365,21,0,50,1,310,16,0,31,1,247,7,0,17,1,105,0,0,2,0,852,188,2,660,18,852,188,2,660,18,852,188,2,660,18,852,188,2,660,18,851,186,2,660,18,837,184,2,659,17,784,175,2,648,17,722,166,2,643,14,649,147,1,635,12,567,128,1,619,9,288,77,1,541,6,144,46,0,437,1,130.4788947,131.4273055,21988.25682,42.6736025,61.3935584,82.4978818,102.8789974,121.4867205,141.3489778,159.173483,179.8519044,207.6368238,42.6736025,61.3935584,82.4978818,102.8789974,121.4867205,141.3489778,159.173483,179.8519044,207.6368238,62.6940629,90.60658328,129.1055596,163.564363,184.4671572,212.1109391,230.4363697,251.1152586,294.825619,1793.166086,3723.450438,7851.071937,12283.71931,15646.48502,20743.83047,24765.12257,29188.733,39851.9855
3,3293,179,1094,330,7,2001,46,781,304,7,1592,28,626,220,6,1233,18,460,149,3,1008,14,376,109,2,852,13,319,74,2,727,9,278,57,1,638,4,235,43,0,551,2,184,30,0,444,0,126,18,0,305,0,65,4,0,75,0,12,1,0,2258,64,1400,1059,122,2258,64,1400,1059,122,2258,64,1400,1059,122,2258,64,1396,1058,122,2253,64,1374,1053,121,2213,63,1329,1046,119,2123,53,1217,1011,116,2036,46,1125,976,110,1921,38,1025,941,100,1745,25,879,887,89,1216,9,511,694,55,725,2,288,481,27,120.3275811,123.7567352,24351.37465,48.2165016,57.0519426,65.2829836,73.8622264,84.379394,96.976413,112.0465578,138.9187196,241.8665032,48.2165016,57.0519426,65.2829836,73.8622264,84.379394,96.976413,112.0465578,138.9187196,241.8665032,75.84347487,87.51933158,97.16055485,107.7615191,120.1100509,142.559673,160.4162944,215.2594809,358.8684423,2709.94279,3620.114005,4431.537655,5446.049333,6682.709129,9642.038113,11944.23662,20425.45169,56774.52885
3,220,22,168,505,1,144,8,39,474,1,111,4,23,302,1,92,3,14,185,0,83,2,10,119,0,66,2,7,85,0,55,1,7,61,0,44,1,6,42,0,32,1,5,24,0,26,0,3,14,0,12,0,3,6,0,1,0,0,0,0,158,12,35,699,12,158,12,35,699,12,158,12,35,699,12,158,12,34,699,12,158,12,34,698,12,156,11,33,688,12,150,6,31,668,11,141,6,27,643,8,132,6,26,609,8,114,5,23,559,8,83,3,15,373,5,41,1,10,204,2,206.6518629,206.4990509,78190.0205,37.5513805,44.107483,50.9949645,66.364441,97.774017,150.039856,308.9842375,453.506134,549.965973,37.5513805,44.107483,50.9949645,66.364441,97.774017,150.039856,308.9842375,453.506134,549.965973,55.43559338,62.95389555,73.01717414,97.00121284,155.8669156,222.6261785,517.4592558,649.1960501,739.3623544,1464.566645,1903.190445,2559.545466,4347.500225,11114.8794,22880.85569,115752.2649,192717.9797,263538.9034
3,2013,30,20,22,4,1883,25,8,22,4,1472,21,7,15,4,1133,15,3,8,2,965,10,2,7,2,816,8,0,5,2,709,7,0,4,2,620,4,0,4,1,526,3,0,3,0,432,1,0,3,0,309,0,0,1,0,91,0,0,0,0,1943,45,10,68,23,1943,45,10,68,23,1943,45,10,68,23,1940,45,10,68,23,1932,45,10,68,23,1920,44,9,68,22,1872,36,8,66,21,1812,31,7,63,20,1712,25,7,58,19,1582,21,4,55,16,1080,11,3,42,10,618,6,2,28,5,151.7389674,150.6517031,28119.73118,75.9392664,92.890948,106.3717756,119.1356808,132.978149,148.2789244,164.6916508,183.5810486,217.2972438,75.9392664,92.890948,106.3717756,119.1356808,132.978149,148.2789244,164.6916508,183.5810486,217.2972438,118.5393307,150.402887,165.2340533,176.9498888,191.6184895,214.8983556,229.6058157,247.7452455,311.050538,6507.389056,10366.60168,12634.28809,14563.07763,16746.04624,21709.61598,24819.39133,28771.72978,43977.47979
3,1457,15,1136,678,0,732,2,368,632,0,547,1,233,396,0,393,0,141,226,0,338,0,96,158,0,292,0,63,112,0,244,0,47,83,0,208,0,28,56,0,171,0,17,37,0,139,0,12,17,0,109,0,3,7,0,42,0,0,0,0,860,2,272,2150,2,860,2,272,2150,2,859,2,272,2150,2,858,2,272,2149,2,856,2,264,2134,2,849,2,257,2096,2,823,2,242,1973,2,794,2,218,1824,2,751,2,201,1657,2,706,2,157,1439,2,516,0,86,772,1,308,0,44,348,1,123.293253,119.2837834,29195.14414,33.509705,39.352783,44.5968015,52.955475,71.1680755,90.654961,110.018509,150.226868,321.248413,33.509705,39.352783,44.5968015,52.955475,71.1680755,90.654961,110.018509,150.226868,321.248413,49.02986624,57.11084389,63.98948982,78.50573059,106.9877513,138.349674,161.944684,218.9428176,489.6367404,1171.48151,1584.868481,1992.571704,2927.526553,5404.681421,9079.848433,12131.6113,22068.71979,104975.6493
3,66,10,29,34,0,17,3,2,34,0,11,2,0,29,0,6,1,0,24,0,5,1,0,23,0,5,1,0,21,0,5,1,0,19,0,5,1,0,18,0,3,1,0,16,0,1,1,0,15,0,0,0,0,7,0,0,0,0,0,0,1,1,0,127,10,1,1,0,127,10,1,1,0,127,10,1,1,0,123,10,1,1,0,113,9,1,0,0,85,9,0,0,0,62,7,0,0,0,47,6,0,0,0,26,6,0,0,0,13,5,0,0,0,4,3,0,0,0,0,0,160.2831747,148.8434078,66308.56959,10.5339478,12.8531248,14.7057858,17.3191396,20.006103,24.936536,105.0446532,458.25661,588.3063168,10.5339478,12.8531248,14.7057858,17.3191396,20.006103,24.936536,105.0446532,458.25661,588.3063168,14.47632351,18.2226264,21.72892185,24.02506682,30.70020209,35.66224289,261.6875574,662.1232493,731.386524,101.9700013,161.7280106,230.279814,279.4315192,458.5052562,617.0301472,43670.57671,176404.5114,252583.048
3,103,55,15,57,0,32,49,6,56,0,26,46,2,42,0,20,34,0,18,0,16,30,0,10,0,14,22,0,4,0,13,18,0,3,0,11,16,0,3,0,10,13,0,2,0,9,10,0,1,0,7,5,0,1,0,0,0,0,0,0,9,111,0,100,10,9,111,0,100,10,9,111,0,100,10,9,111,0,94,10,8,108,0,88,9,7,103,0,77,7,7,95,0,60,7,6,87,0,43,5,6,81,0,29,3,5,72,0,17,3,5,46,0,2,2,4,29,0,0,2,309.0517428,317.7279601,148511.1969,19.4826053,29.8938656,40.2590922,190.730658,365.797714,432.9270142,509.1370452,585.7713746,607,19.4826053,29.8938656,40.2590922,190.730658,365.797714,432.9270142,509.1370452,585.7713746,607,30.25275581,41.67043665,60.24981319,368.7400482,622.6126781,667.2501655,714.1785303,781.213366,838.3720356,443.9619339,825.9937648,1796.77908,51980.25929,155897.3313,198988.3367,233853.7332,298564.8277,351020.6239
3,3,1,6,9,1,1,0,3,7,1,1,0,0,5,1,0,0,0,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,11,0,1,0,8,11,0,1,0,8,11,0,1,0,7,11,0,1,0,7,11,0,1,0,7,11,0,1,0,6,11,0,1,0,4,10,0,1,0,3,10,0,1,0,3,10,0,0,0,0,5,0,0,0,0,3,269.7557049,260.5806509,128410.5105,35.6660607,40.0080226,41.9108221,55.9093748,92.322922,293.2983278,563.7012608,607,607,35.6660607,40.0080226,41.9108221,55.9093748,92.322922,293.2983278,563.7012608,607,607,46.09585312,50.65950162,58.19062342,62.68636012,129.2555225,644.3242312,751.9099392,779.8928678,801.5453039,978.3515276,1261.28463,1408.657134,1800.764415,8496.834135,149767.4893,272929.2413,298461.7746,319013.8069
3,2397,19,74,27,5,2145,8,63,26,5,1735,5,43,15,4,1370,3,27,9,2,1151,2,22,8,1,994,2,15,5,1,852,2,14,4,0,722,2,14,3,0,594,2,8,3,0,477,1,7,3,0,322,0,2,0,0,75,0,0,0,0,2245,19,170,64,24,2245,19,170,64,24,2245,19,170,64,24,2244,19,170,64,24,2239,19,168,62,24,2217,18,167,60,24,2130,14,163,55,22,2038,12,154,48,20,1940,11,139,41,20,1769,10,124,34,15,1209,4,87,22,3,654,4,54,13,3,124.004196,129.8135485,18708.9871,69.1256284,82.7812256,93.7098251,101.7080322,110.171045,119.0386774,132.3085875,152.1352172,181.9899143,69.1256284,82.7812256,93.7098251,101.7080322,110.171045,119.0386774,132.3085875,152.1352172,181.9899143,107.2653703,131.5641672,145.9809834,159.7678898,169.6921393,179.4796762,191.7016033,216.6139039,243.4374039,5506.121681,8207.259801,10090.37399,11913.31594,13485.87853,15030.92399,16881.99524,21972.53359,27314.35288
3,3572,19,185,154,0,2862,3,106,149,0,2268,1,74,106,0,1772,1,52,63,0,1509,1,33,47,0,1308,1,20,40,0,1137,0,19,27,0,985,0,14,17,0,848,0,11,10,0,693,0,5,4,0,493,0,2,2,0,144,0,1,0,0,3289,5,171,448,17,3289,5,171,448,17,3289,5,171,448,17,3285,5,167,444,17,3279,5,159,433,17,3245,5,139,411,16,3189,5,126,371,16,3111,5,116,335,16,2997,4,98,291,12,2816,2,65,237,11,2153,1,25,121,6,1360,0,8,55,5,107.1688475,109.6524276,14528.19998,56.8002238,67.9175012,76.087055,84.9303092,93.73391,103.8953736,114.3671095,128.8341186,158.5216029,56.8002238,67.9175012,76.087055,84.9303092,93.73391,103.8953736,114.3671095,128.8341186,158.5216029,92.06465944,102.9339356,111.7608734,128.5341337,140.4242527,151.2411292,164.1637133,180.7836121,226.6988297,3935.869198,5001.95164,5865.517332,7295.807693,9305.741136,10563.49279,12321.69649,14845.52496,23742.34088
